Minutes Played,Goals,Assists,Passes,Key Passes,Big Chances Created,Shots,Shots on Target,Yellow Card,Red Card,Match Rating
90,0,0,58,0,0,0,0,0,0,7.2
90,0,0,58,0,0,1,1,0,0,7.1
90,0,0,58,1,0,1,0,0,0,7
90,0,0,58,0,0,0,0,0,0,6.9
90,0,0,58,0,0,3,0,0,0,6.8
90,0,0,58,0,0,1,0,0,0,6.7
90,0,0,58,0,0,0,0,0,0,6.7
90,0,0,58,0,0,0,0,0,0,6.5
90,0,0,58,0,0,0,0,0,0,6.4
90,0,0,58,0,0,1,0,0,0,6
90,0,0,58,1,0,2,0,0,0,7.8
90,1,0,57,4,2,5,2,1,0,8.7
90,0,0,57,0,0,0,0,1,0,6.9
90,0,0,57,0,0,2,0,1,0,6.5
90,3,0,57,8,3,5,4,0,0,10
90,0,0,57,2,0,0,0,0,0,7.8
90,0,0,57,1,0,2,1,0,0,7.7
90,0,0,57,1,0,1,1,0,0,7.7
90,0,0,57,4,0,2,1,0,0,7.7
90,0,1,57,2,0,1,0,0,0,7.6
90,0,0,57,0,0,2,0,0,0,7.4
90,0,0,57,0,0,0,0,0,0,7.3
90,0,0,57,1,0,3,0,0,0,7.3
90,0,0,57,0,0,0,0,0,0,7.2
90,0,0,57,1,0,0,0,0,0,7.2
90,0,0,57,0,0,0,0,0,0,7.2
90,0,0,57,0,0,2,0,0,0,7.1
90,0,0,57,1,0,1,0,0,0,7.1
90,0,0,57,0,0,2,1,0,0,7.1
90,0,0,57,0,0,0,0,0,0,7
90,0,0,57,3,0,1,0,0,0,7
90,0,0,57,0,0,0,0,0,0,6.9
90,0,0,57,0,0,0,0,0,0,6.9
90,0,0,57,0,0,0,0,0,0,6.8
90,0,0,57,1,0,0,0,0,0,6.7
90,0,0,57,3,0,2,0,0,0,6.6
90,0,0,57,1,0,3,0,0,0,6.6
90,0,0,57,0,0,0,0,0,0,6.5
90,0,0,57,1,0,2,0,0,0,6.4
90,0,0,57,0,0,1,0,0,0,6.5
90,0,0,57,2,0,1,1,0,0,7.3
90,1,0,56,6,2,3,2,1,0,9.2
90,0,0,56,1,0,1,0,1,0,7.2
90,0,0,56,0,0,0,0,1,0,7.2
90,0,0,56,1,0,1,0,1,0,7
90,0,0,56,4,1,3,1,0,0,9.1
90,0,0,56,4,0,2,1,0,0,8.1
90,1,0,56,0,0,2,1,0,0,8
90,0,0,56,2,1,2,0,0,0,7.9
90,1,0,56,1,0,1,1,0,0,7.7
90,0,0,56,0,0,2,1,0,0,7.5
90,0,1,56,1,0,0,0,0,0,7.5
90,0,0,56,4,0,0,0,0,0,7.2
90,0,0,56,0,0,2,0,0,0,7.1
90,0,0,56,0,0,0,0,0,0,7.1
90,0,0,56,0,0,0,0,0,0,7.1
90,0,0,56,2,0,0,0,0,0,7.1
90,0,0,56,0,0,1,0,0,0,7.1
90,0,0,56,0,0,0,0,0,0,7
90,0,0,56,0,0,0,0,0,0,7
90,0,0,56,0,0,2,0,0,0,6.9
90,0,0,56,2,0,1,0,0,0,6.7
90,0,0,56,0,0,0,0,0,0,6.6
90,0,0,56,0,0,0,0,0,0,6.6
90,0,0,56,0,0,0,0,0,0,6.5
90,0,0,56,0,0,0,0,0,0,6.4
90,0,0,56,1,0,0,0,0,0,6.2
90,0,0,56,0,0,0,0,0,0,6.2
90,0,0,56,0,0,0,0,0,0,6.8
90,0,0,55,3,0,0,0,1,0,7.6
90,0,0,55,0,0,0,0,1,0,7.3
90,0,0,55,1,0,0,0,1,0,7
90,0,0,55,0,0,0,0,1,0,6.8
90,0,0,55,1,0,0,0,1,0,6.4
90,1,0,55,2,1,2,1,0,0,8.4
90,1,1,55,2,1,5,2,0,0,8.4
90,1,1,55,2,1,1,1,0,0,8.1
90,0,1,55,1,1,1,0,0,0,8
90,0,0,55,3,0,4,2,0,0,7.7
90,0,1,55,1,0,1,0,0,0,7.6
90,0,0,55,0,0,1,0,0,0,7.5
90,0,0,55,1,1,0,0,0,0,7.4
90,0,0,55,4,0,2,0,0,0,7.3
90,0,0,55,1,0,1,0,0,0,7.2
90,0,0,55,2,1,2,0,0,0,7.2
90,0,0,55,0,0,2,1,0,0,7.2
90,0,0,55,0,0,0,0,0,0,7
90,0,0,55,0,0,0,0,0,0,7
90,0,0,55,1,0,0,0,0,0,6.9
90,0,0,55,0,0,0,0,0,0,6.8
90,0,0,55,0,0,0,0,0,0,6.8
90,0,0,55,0,0,0,0,0,0,6.8
90,0,0,55,0,0,0,0,0,0,6.8
90,0,0,55,1,0,2,0,0,0,6.7
90,0,0,55,0,0,1,0,0,0,6.7
90,0,0,55,0,0,0,0,0,0,6.5
90,0,0,55,0,0,0,0,0,0,6.1
90,0,0,54,4,0,2,0,1,0,7.8
90,0,1,54,1,1,1,1,1,0,7.3
90,0,1,54,3,2,2,0,1,0,7.1
90,0,0,54,2,0,1,0,1,0,6.3
90,1,0,54,3,0,2,1,0,0,8.4
90,0,0,54,4,0,2,1,0,0,8.1
90,0,0,54,0,0,0,0,0,0,7.8
90,0,0,54,1,0,0,0,0,0,7.7
90,0,0,54,2,1,1,0,0,0,7.6
90,0,0,54,2,0,5,1,0,0,7.6
90,0,1,54,2,0,0,0,0,0,7.5
90,1,0,54,0,0,2,1,0,0,7.4
90,0,0,54,3,1,4,0,0,0,7.3
90,0,0,54,0,0,0,0,0,0,7.3
90,0,0,54,1,0,0,0,0,0,7.3
90,0,0,54,0,0,1,0,0,0,7.2
90,0,0,54,0,0,2,1,0,0,7.2
90,0,0,54,0,0,0,0,0,0,7.2
90,0,0,54,1,0,0,0,0,0,7.1
90,0,0,54,0,0,0,0,0,0,7.1
90,0,0,54,0,0,0,0,0,0,7.1
90,0,0,54,0,0,0,0,0,0,7.1
90,0,0,54,0,0,0,0,0,0,7
90,0,0,54,0,0,0,0,0,0,6.8
90,0,0,54,0,0,1,0,0,0,6.8
90,0,0,54,0,0,0,0,0,0,6.7
90,0,0,54,0,0,0,0,0,0,6.6
90,0,0,54,0,0,0,0,0,0,6.5
90,0,0,54,0,0,0,0,0,0,6.5
90,0,0,54,0,0,0,0,0,0,6.5
90,0,0,54,1,0,0,0,0,0,6.3
90,0,0,54,0,0,0,0,0,0,6.1
90,0,0,53,0,0,0,0,1,0,7.2
90,0,0,53,0,0,1,0,1,0,6.5
90,0,0,53,1,0,0,0,1,0,6.1
90,2,1,53,2,1,2,2,0,0,9.9
90,1,0,53,1,0,7,4,0,0,8.8
90,0,0,53,1,0,1,1,0,0,8.1
90,0,0,53,1,1,0,0,0,0,8.1
90,0,0,53,4,1,6,2,0,0,8
90,0,0,53,2,0,0,0,0,0,7.8
90,0,0,53,2,0,1,1,0,0,7.8
90,0,0,53,1,1,1,0,0,0,7.7
90,0,0,53,0,0,0,0,0,0,7.5
90,0,0,53,0,0,0,0,0,0,7.3
90,1,0,53,1,0,1,1,0,0,7.3
90,1,0,53,1,0,1,1,0,0,7.2
90,0,0,53,1,0,1,1,0,0,7.2
90,0,0,53,0,0,1,0,0,0,7.2
90,0,0,53,1,0,1,0,0,0,7.1
90,0,0,53,1,0,4,1,0,0,7.1
90,0,0,53,5,1,3,0,0,0,7.1
90,0,0,53,1,0,0,0,0,0,6.9
90,0,0,53,0,0,0,0,0,0,6.9
90,0,0,53,0,0,0,0,0,0,6.6
90,0,0,53,0,0,0,0,0,0,6
90,0,0,53,4,1,2,1,0,0,8.2
90,0,0,53,0,0,1,0,0,0,6.4
90,1,0,52,0,0,1,1,1,0,7.6
90,0,0,52,1,0,2,0,1,0,7
90,0,0,52,1,0,2,0,1,0,6.6
90,0,0,52,0,0,0,0,1,0,6.5
90,0,0,52,2,0,2,1,1,0,6.2
90,0,1,52,1,0,1,0,1,0,6.5
90,2,0,52,0,0,3,3,0,0,8.7
90,0,1,52,6,1,1,1,0,0,8.3
90,0,0,52,0,0,2,1,0,0,7.6
90,0,0,52,0,0,4,2,0,0,7.6
90,0,0,52,0,0,1,1,0,0,7.5
90,0,0,52,0,0,0,0,0,0,7.4
90,0,0,52,0,0,0,0,0,0,7.3
90,0,0,52,2,0,3,0,0,0,7.2
90,0,0,52,0,0,1,0,0,0,7.1
90,0,0,52,0,0,0,0,0,0,7
90,0,0,52,1,0,0,0,0,0,7
90,0,0,52,0,0,2,1,0,0,6.9
90,0,0,52,1,0,0,0,0,0,6.9
90,0,0,52,0,0,0,0,0,0,6.9
90,0,0,52,0,0,0,0,0,0,6.8
90,0,0,52,0,0,0,0,0,0,6.6
90,0,0,52,1,0,3,1,0,0,6.6
90,0,0,52,0,0,4,1,0,0,6.5
90,0,0,52,1,0,0,0,0,0,6.5
90,0,0,52,0,0,0,0,0,0,6.2
90,0,0,52,2,0,0,0,0,0,8
90,0,0,51,0,0,0,0,1,0,6.8
90,0,0,51,0,0,1,0,1,0,6.8
90,0,0,51,0,0,0,0,1,0,6.6
90,0,0,51,0,0,1,1,1,0,6.4
90,0,0,51,0,0,0,0,1,0,6.2
90,0,0,51,3,0,5,1,1,0,8.1
90,0,1,51,5,0,3,1,0,0,8.4
90,0,1,51,3,1,1,1,0,0,8
90,0,0,51,0,0,0,0,0,0,7.9
90,1,1,51,1,1,1,1,0,0,7.9
90,0,0,51,3,0,4,1,0,0,7.6
90,0,0,51,1,0,1,0,0,0,7.5
90,0,0,51,2,0,1,0,0,0,7.4
90,0,0,51,0,0,1,0,0,0,7.3
90,0,0,51,0,0,1,1,0,0,7.2
90,1,0,51,1,0,2,2,0,0,7.2
90,0,0,51,0,0,0,0,0,0,7.2
90,0,0,51,4,0,4,1,0,0,7.2
90,0,0,51,0,0,1,0,0,0,7.1
90,0,0,51,0,0,0,0,0,0,7.1
90,0,0,51,0,0,0,0,0,0,7
90,0,0,51,0,0,1,0,0,0,7
90,0,0,51,1,0,1,0,0,0,7
90,0,0,51,1,0,0,0,0,0,6.9
90,0,0,51,2,0,0,0,0,0,6.8
90,0,0,51,0,0,0,0,0,0,6.7
90,0,0,51,1,0,1,0,0,0,6.3
90,0,0,51,0,0,0,0,0,0,5.9
90,0,0,50,0,0,3,1,1,0,7.4
90,0,0,50,1,1,1,0,1,0,7.2
90,0,1,50,1,0,0,0,1,0,6.8
90,0,0,50,0,0,0,0,1,0,5.9
90,0,1,50,6,1,7,2,0,0,7.8
90,1,0,50,1,0,2,1,0,0,7.8
90,1,0,50,2,1,2,1,0,0,7.6
90,1,0,50,1,0,2,2,0,0,7.4
90,0,0,50,0,0,1,1,0,0,7.4
90,0,0,50,0,0,1,0,0,0,7.3
90,0,0,50,0,0,0,0,0,0,7.2
90,0,0,50,1,0,0,0,0,0,7.1
90,0,0,50,1,1,1,0,0,0,7.1
90,0,0,50,1,0,1,1,0,0,7.1
90,0,0,50,2,0,0,0,0,0,7
90,0,0,50,0,0,0,0,0,0,6.9
90,0,0,50,0,0,0,0,0,0,6.9
90,0,0,50,2,0,2,0,0,0,6.9
90,0,0,50,1,0,1,1,0,0,6.7
90,0,0,50,1,0,0,0,0,0,6.6
90,0,0,50,0,0,1,1,0,0,6.5
90,0,0,50,1,0,3,1,0,0,6.4
90,0,0,50,0,0,2,1,0,0,7
90,3,0,49,3,0,8,6,1,0,8.9
90,0,1,49,1,1,2,0,1,0,7.4
90,0,0,49,1,0,2,1,1,0,7.2
90,0,0,49,2,0,5,3,1,0,7.1
90,0,0,49,1,0,1,0,1,0,7
90,1,1,49,2,1,1,1,0,0,8.9
90,1,0,49,2,1,7,2,0,0,8.5
90,0,0,49,2,1,2,2,0,0,8.4
90,1,1,49,3,1,1,1,0,0,8.3
90,0,0,49,2,0,0,0,0,0,8
90,0,0,49,1,0,0,0,0,0,7.9
90,1,0,49,1,0,1,1,0,0,7.7
90,0,0,49,1,0,4,1,0,0,7.6
90,0,1,49,3,1,2,1,0,0,7.5
90,0,0,49,0,0,1,0,0,0,7.3
90,0,1,49,2,1,1,1,0,0,7.3
90,0,0,49,3,1,3,0,0,0,7.2
90,0,0,49,1,0,1,1,0,0,7.1
90,0,0,49,1,0,2,0,0,0,6.9
90,0,0,49,3,0,0,0,0,0,6.9
90,0,0,49,0,0,0,0,0,0,6.9
90,0,0,49,0,0,1,1,0,0,6.9
90,0,0,49,1,0,1,0,0,0,6.8
90,0,0,49,1,0,1,0,0,0,6.8
90,0,0,49,0,0,0,0,0,0,6.8
90,0,0,49,1,0,0,0,0,0,6.8
90,0,0,49,0,0,1,0,0,0,6.7
90,0,1,49,2,0,3,1,0,0,6.7
90,0,0,49,0,0,0,0,0,0,6.7
90,0,0,49,1,0,0,0,0,0,6.6
90,0,0,49,1,0,3,0,0,0,6.6
90,0,0,49,2,0,2,0,0,0,6.6
90,0,0,49,0,0,1,0,0,0,6.5
90,0,0,49,0,0,0,0,0,0,6.5
90,0,0,49,0,0,0,0,0,0,6.4
90,0,0,49,0,0,0,0,0,0,6.4
90,0,0,49,0,0,0,0,0,0,5.6
90,0,0,49,0,0,1,0,0,0,6.3
90,0,0,48,1,0,2,0,1,0,7.2
90,0,0,48,1,0,0,0,1,0,6.9
90,0,0,48,0,0,0,0,1,0,6.7
90,0,0,48,0,0,0,0,1,0,5.4
90,0,0,48,0,0,1,1,1,0,6.1
90,3,0,48,3,1,6,3,0,0,9.8
90,2,1,48,4,4,6,3,0,0,9.5
90,0,0,48,1,1,0,0,0,0,8.4
90,2,0,48,1,0,6,4,0,0,8.3
90,0,0,48,4,1,1,0,0,0,7.7
90,1,0,48,0,0,2,1,0,0,7.7
90,0,0,48,2,0,0,0,0,0,7.5
90,1,0,48,1,0,2,2,0,0,7.5
90,0,0,48,2,0,0,0,0,0,7.5
90,0,0,48,1,1,1,0,0,0,7.5
90,0,0,48,1,0,0,0,0,0,7.5
90,0,0,48,5,0,2,0,0,0,7.4
90,0,0,48,0,0,2,0,0,0,7.3
90,0,1,48,2,1,2,0,0,0,7.3
90,0,0,48,1,0,1,0,0,0,7.3
90,0,0,48,0,0,0,0,0,0,7.3
90,0,0,48,0,0,0,0,0,0,7.2
90,0,0,48,0,0,0,0,0,0,7.2
90,0,0,48,1,0,0,0,0,0,7.2
90,0,0,48,1,0,3,0,0,0,7.1
90,0,0,48,1,0,1,0,0,0,7.1
90,0,0,48,2,0,2,0,0,0,7.1
90,0,0,48,0,0,0,0,0,0,7.1
90,0,0,48,2,0,0,0,0,0,7
90,0,0,48,1,0,1,1,0,0,6.9
90,0,0,48,0,0,0,0,0,0,6.9
90,0,0,48,2,0,2,0,0,0,6.9
90,0,0,48,0,0,0,0,0,0,6.9
90,0,0,48,0,0,0,0,0,0,6.9
90,0,0,48,0,0,1,0,0,0,6.7
90,0,0,48,0,0,0,0,0,0,6.6
90,0,0,48,0,0,1,0,0,0,6.6
90,0,0,48,0,0,0,0,0,0,6.5
90,0,0,48,0,0,2,2,0,0,6.4
90,0,0,48,0,0,0,0,0,0,6.4
90,0,0,48,0,0,0,0,0,0,6.3
90,0,0,48,1,0,2,1,0,0,6.1
90,0,0,48,0,0,0,0,0,0,6.1
90,0,0,47,2,1,1,1,1,0,7.7
90,0,0,47,2,1,0,0,1,0,7.2
90,0,1,47,2,0,1,0,1,0,7
90,1,1,47,2,1,4,3,0,0,9.2
90,1,1,47,2,1,3,2,0,0,8.9
90,3,0,47,2,1,6,3,0,0,8.9
90,2,0,47,3,1,4,3,0,0,8.6
90,0,1,47,1,1,1,0,0,0,8.3
90,0,0,47,1,1,0,0,0,0,8
90,0,1,47,3,1,4,0,0,0,7.8
90,1,0,47,0,0,1,1,0,0,7.7
90,0,1,47,2,1,0,0,0,0,7.6
90,0,0,47,1,0,1,0,0,0,7.6
90,0,0,47,0,0,0,0,0,0,7.5
90,0,1,47,1,1,1,0,0,0,7.5
90,0,0,47,2,1,1,0,0,0,7.3
90,0,0,47,1,0,1,1,0,0,7.3
90,0,0,47,2,1,1,1,0,0,7.3
90,0,0,47,5,0,1,1,0,0,7.3
90,0,0,47,2,0,3,0,0,0,7.2
90,0,0,47,0,0,0,0,0,0,7.2
90,0,0,47,0,0,0,0,0,0,7.1
90,0,0,47,2,1,0,0,0,0,7.1
90,0,0,47,2,1,0,0,0,0,7.1
90,0,1,47,1,0,2,0,0,0,7.1
90,0,0,47,0,0,0,0,0,0,7
90,0,0,47,0,0,0,0,0,0,6.9
90,0,0,47,1,0,1,1,0,0,6.9
90,0,0,47,2,0,2,0,0,0,6.9
90,0,0,47,0,0,0,0,0,0,6.8
90,0,0,47,0,0,2,0,0,0,6.4
90,0,0,47,0,0,0,0,0,0,6.1
90,0,0,47,0,0,0,0,0,0,6.2
90,0,0,46,0,0,0,0,1,0,7.4
90,0,0,46,1,0,1,0,1,0,6.9
90,0,0,46,0,0,0,0,1,0,6.9
90,0,0,46,0,0,0,0,1,0,6.6
90,0,0,46,0,0,0,0,1,0,6.5
90,1,0,46,0,0,2,1,1,0,7.4
90,1,1,46,4,1,5,2,0,0,8.9
90,0,0,46,5,1,0,0,0,0,8
90,1,0,46,0,0,1,1,0,0,7.9
90,0,1,46,1,1,0,0,0,0,7.8
90,0,0,46,0,0,0,0,0,0,7.8
90,0,0,46,2,1,2,1,0,0,7.6
90,1,0,46,1,0,2,2,0,0,7.6
90,0,0,46,2,1,3,0,0,0,7.5
90,0,0,46,2,0,0,0,0,0,7.4
90,0,0,46,1,0,1,0,0,0,7.3
90,0,0,46,1,0,0,0,0,0,7.2
90,0,0,46,0,0,3,1,0,0,7.2
90,0,0,46,0,0,0,0,0,0,7.1
90,0,1,46,1,1,1,0,0,0,7.1
90,0,0,46,0,0,1,1,0,0,7
90,0,0,46,0,0,0,0,0,0,6.9
90,0,0,46,1,0,1,0,0,0,6.8
90,0,0,46,0,0,0,0,0,0,6.8
90,0,0,46,0,0,2,1,0,0,6.8
90,0,0,46,0,0,0,0,0,0,6.4
90,0,0,46,0,0,0,0,0,0,6.2
90,0,0,46,1,0,1,0,0,0,5.9
90,0,0,46,1,0,1,0,0,0,5.9
90,0,0,46,0,0,0,0,0,0,5.5
90,0,0,45,0,0,1,0,1,0,7.3
90,0,0,45,0,0,0,0,1,0,7
90,0,0,45,1,0,1,0,1,0,6.8
90,0,0,45,0,0,1,0,1,0,6.6
90,0,0,45,1,0,0,0,1,0,6.5
90,2,1,45,2,1,6,3,0,0,9.5
90,1,1,45,6,1,6,1,0,0,9.5
90,2,0,45,2,1,5,3,0,0,8.8
90,1,0,45,2,1,2,1,0,0,7.8
90,0,0,45,0,0,2,1,0,0,7.7
90,0,0,45,2,0,0,0,0,0,7.6
90,0,1,45,2,0,1,0,0,0,7.6
90,0,0,45,0,0,0,0,0,0,7.5
90,0,0,45,0,0,1,1,0,0,7.5
90,0,0,45,0,0,0,0,0,0,7.5
90,1,0,45,1,0,3,2,0,0,7.4
90,1,0,45,0,0,1,1,0,0,7.4
90,0,0,45,0,0,1,0,0,0,7.3
90,0,0,45,2,0,2,0,0,0,7.3
90,0,0,45,2,2,1,0,0,0,7.2
90,0,0,45,1,0,0,0,0,0,7.2
90,0,0,45,0,0,1,1,0,0,7.1
90,0,0,45,2,1,2,1,0,0,7
90,0,0,45,0,0,0,0,0,0,7
90,0,0,45,1,0,2,1,0,0,7
90,0,0,45,0,0,0,0,0,0,7
90,0,0,45,0,0,0,0,0,0,7
90,0,0,45,0,0,0,0,0,0,7
90,0,0,45,1,0,0,0,0,0,6.9
90,0,0,45,1,0,0,0,0,0,6.8
90,0,0,45,2,0,0,0,0,0,6.8
90,0,0,45,1,0,1,0,0,0,6.8
90,0,0,45,1,0,1,0,0,0,6.5
90,0,0,45,0,0,0,0,0,0,6.4
90,0,0,45,0,0,1,0,0,0,6.3
90,0,0,45,0,0,0,0,0,0,6.2
90,0,0,45,0,0,0,0,0,0,6.1
90,0,0,45,0,0,2,0,0,0,7.5
90,1,0,45,0,0,2,1,0,0,8.2
90,0,0,44,1,0,1,0,0,1,7.1
90,0,0,44,1,0,1,0,1,0,7.3
90,0,1,44,1,0,0,0,1,0,7.1
90,0,0,44,2,0,1,0,1,0,6.9
90,0,0,44,0,0,0,0,1,0,6.8
90,0,0,44,0,0,0,0,1,0,6.6
90,0,0,44,0,0,0,0,1,0,6.4
90,0,0,44,0,0,0,0,1,0,6.3
90,0,0,44,0,0,1,0,1,0,6.1
90,0,2,44,4,3,5,3,0,0,8.3
90,0,0,44,0,0,0,0,0,0,8
90,0,0,44,2,0,1,1,0,0,7.8
90,0,0,44,2,2,0,0,0,0,7.6
90,0,0,44,0,0,1,0,0,0,7.3
90,0,0,44,0,0,3,1,0,0,7.3
90,0,0,44,2,0,0,0,0,0,7.3
90,0,0,44,3,0,1,0,0,0,7.3
90,0,1,44,1,1,0,0,0,0,7.2
90,0,0,44,0,0,0,0,0,0,7.2
90,0,0,44,3,0,0,0,0,0,7.1
90,0,0,44,2,0,0,0,0,0,7
90,0,0,44,0,0,0,0,0,0,6.9
90,0,0,44,0,0,0,0,0,0,6.9
90,0,0,44,0,0,0,0,0,0,6.9
90,0,0,44,2,0,1,0,0,0,6.9
90,0,0,44,0,0,0,0,0,0,6.9
90,0,0,44,2,0,0,0,0,0,6.8
90,0,0,44,0,0,1,0,0,0,6.8
90,0,0,44,1,1,0,0,0,0,6.8
90,0,0,44,0,0,2,0,0,0,6.8
90,0,0,44,1,0,1,0,0,0,6.7
90,0,0,44,1,0,1,0,0,0,6.7
90,0,0,44,0,0,0,0,0,0,6.7
90,0,0,44,0,0,0,0,0,0,6.7
90,0,0,44,1,0,1,0,0,0,6.6
90,0,0,44,1,0,1,0,0,0,6.6
90,0,0,44,0,0,0,0,0,0,6.6
90,0,0,44,1,1,0,0,0,0,6.4
90,0,0,44,0,0,0,0,0,0,6.3
90,0,0,44,1,0,0,0,0,0,6.1
90,0,1,44,2,1,1,1,0,0,7.6
90,0,0,43,0,0,1,0,1,0,7.2
90,0,0,43,5,1,1,0,1,0,7
90,0,0,43,0,0,0,0,1,0,6.5
90,0,0,43,2,0,1,0,1,0,6.4
90,2,1,43,2,1,8,5,0,0,9.1
90,0,4,43,4,3,2,2,0,0,8.7
90,0,2,43,4,2,1,1,0,0,8.4
90,0,0,43,3,2,3,0,0,0,8.4
90,1,0,43,3,1,3,2,0,0,8
90,0,0,43,0,0,4,0,0,0,7.8
90,1,0,43,0,0,1,1,0,0,7.7
90,0,0,43,1,0,0,0,0,0,7.5
90,0,0,43,1,0,2,0,0,0,7.4
90,0,0,43,1,0,0,0,0,0,7.4
90,0,0,43,0,0,0,0,0,0,7.3
90,0,0,43,0,0,0,0,0,0,7.1
90,0,0,43,0,0,1,1,0,0,7.1
90,0,0,43,1,0,2,0,0,0,7
90,0,0,43,1,0,3,1,0,0,6.9
90,0,0,43,0,0,0,0,0,0,6.9
90,0,0,43,0,0,1,1,0,0,6.8
90,0,0,43,1,0,0,0,0,0,6.8
90,0,0,43,2,0,0,0,0,0,6.8
90,0,0,43,0,0,0,0,0,0,6.8
90,0,0,43,0,0,0,0,0,0,6.7
90,0,0,43,0,0,0,0,0,0,6.7
90,0,0,43,0,0,1,0,0,0,6.6
90,0,0,43,0,0,2,0,0,0,6.6
90,0,0,43,0,0,1,1,0,0,6.5
90,0,0,43,0,0,0,0,0,0,6.5
90,0,0,43,1,0,0,0,0,0,6.3
90,0,0,43,0,0,0,0,0,0,6.1
90,0,0,43,0,0,0,0,0,0,7.1
90,0,0,43,2,0,2,0,0,0,7.2
90,0,1,43,1,1,1,0,0,0,7.5
90,0,0,42,3,1,1,0,1,0,7.8
90,0,0,42,0,0,0,0,1,0,7.4
90,0,0,42,1,0,0,0,1,0,7
90,0,0,42,0,0,1,0,1,0,6.6
90,1,1,42,10,1,4,1,0,0,9.3
90,1,0,42,7,1,3,1,0,0,8.8
90,1,0,42,0,0,2,1,0,0,8.3
90,1,1,42,1,1,1,1,0,0,8
90,0,1,42,2,0,0,0,0,0,7.7
90,0,0,42,0,0,0,0,0,0,7.5
90,0,1,42,1,1,1,0,0,0,7.5
90,0,0,42,2,1,1,0,0,0,7.2
90,0,0,42,2,0,1,0,0,0,7.2
90,0,0,42,0,0,1,0,0,0,7.2
90,0,0,42,2,0,1,1,0,0,7.2
90,0,0,42,0,0,0,0,0,0,7.1
90,0,0,42,2,0,0,0,0,0,7.1
90,0,0,42,1,0,0,0,0,0,7
90,0,0,42,0,0,0,0,0,0,7
90,0,0,42,0,0,2,2,0,0,6.9
90,0,0,42,0,0,0,0,0,0,6.9
90,0,0,42,0,0,6,2,0,0,6.7
90,0,0,42,1,0,1,1,0,0,6.6
90,0,0,42,0,0,0,0,0,0,6.5
90,0,0,42,0,0,0,0,0,0,6.5
90,0,0,42,0,0,2,0,0,0,6.4
90,0,0,42,0,0,0,0,0,0,6.4
90,0,0,42,0,0,0,0,0,0,6.4
90,0,0,42,0,0,0,0,0,0,6.2
90,0,0,42,1,0,4,1,0,0,7
90,2,0,41,3,0,5,3,1,0,9.2
90,0,1,41,3,1,0,0,1,0,7.7
90,0,1,41,3,1,0,0,1,0,7.7
90,0,1,41,4,0,2,1,1,0,7.3
90,0,0,41,1,0,4,1,1,0,7.2
90,0,0,41,0,0,0,0,1,0,7
90,0,0,41,0,0,1,1,1,0,6.9
90,0,0,41,0,0,0,0,1,0,6.7
90,2,1,41,1,0,5,2,0,0,8.9
90,2,0,41,1,1,2,2,0,0,8.6
90,1,0,41,0,0,3,1,0,0,8.5
90,0,0,41,2,1,2,1,0,0,8.5
90,1,0,41,4,1,7,1,0,0,8
90,0,1,41,2,0,1,0,0,0,7.7
90,0,0,41,1,0,3,2,0,0,7.6
90,0,0,41,0,0,0,0,0,0,7.6
90,0,1,41,1,1,4,2,0,0,7.6
90,1,0,41,2,1,1,1,0,0,7.5
90,0,0,41,2,1,0,0,0,0,7.5
90,0,1,41,2,1,1,0,0,0,7.4
90,0,1,41,3,0,0,0,0,0,7.4
90,0,0,41,4,0,2,0,0,0,7.3
90,0,0,41,0,0,1,0,0,0,7.1
90,0,0,41,0,0,0,0,0,0,7.1
90,0,0,41,2,1,0,0,0,0,7
90,0,0,41,1,0,0,0,0,0,7
90,0,0,41,0,0,0,0,0,0,7
90,0,0,41,1,0,0,0,0,0,6.9
90,0,0,41,1,0,0,0,0,0,6.9
90,0,0,41,1,0,0,0,0,0,6.8
90,0,0,41,0,0,1,0,0,0,6.7
90,0,0,41,0,0,0,0,0,0,6.5
90,0,0,41,0,0,0,0,0,0,6.5
90,0,0,41,1,0,1,0,0,0,6.2
90,0,0,41,1,0,0,0,0,0,5.7
90,2,1,40,3,2,3,2,1,0,9.8
90,1,0,40,4,2,2,1,1,0,8.8
90,0,1,40,6,1,2,1,1,0,8.5
90,1,1,40,2,1,1,1,1,0,8
90,0,1,40,1,0,1,1,1,0,8
90,0,0,40,4,0,1,1,1,0,7.8
90,0,0,40,2,1,0,0,1,0,7.7
90,0,0,40,5,0,1,0,1,0,7.2
90,0,0,40,0,0,0,0,1,0,7.2
90,0,0,40,1,0,3,1,1,0,7.1
90,0,0,40,1,0,1,0,1,0,6.9
90,0,0,40,3,3,2,0,1,0,6.5
90,0,1,40,2,0,1,0,1,0,6.3
90,0,0,40,1,0,0,0,1,0,5.8
90,1,1,40,3,1,9,4,0,0,9.5
90,0,0,40,0,0,0,0,0,0,8
90,0,1,40,1,0,0,0,0,0,7.9
90,0,0,40,2,1,0,0,0,0,7.8
90,0,0,40,4,0,0,0,0,0,7.7
90,0,0,40,1,0,1,0,0,0,7.6
90,0,0,40,0,0,0,0,0,0,7.4
90,0,1,40,1,0,2,1,0,0,7.4
90,0,1,40,2,1,2,1,0,0,7.3
90,0,0,40,2,0,2,1,0,0,7.3
90,0,0,40,4,1,2,1,0,0,7.2
90,0,0,40,1,0,0,0,0,0,7.2
90,0,1,40,4,1,0,0,0,0,7.1
90,0,0,40,3,2,4,1,0,0,7.1
